Year,Species,Beach Name,Unique ID,Nest Date,Nest Day,Nest Week,Lat,Long,Initial Treatment,Final Treatment,Predated,Any Predation Pre-Hatch,Any Predation Post-Hatch But Pre-Inventory,Multiple Predators,Mammalian Predator,Predator ID,Ghost Crab Less Than 10 Eggs,Complete Predation,Roots,Eggs Scattered By Another Turtle,Poached,Accretion,Washed Over,Inundated,Complete Wash Out,Partial Wash Out,Wash Out Post-Hatch But Pre-Inventory,Wash Out Comments,Emerge Date,Emerge Day,Emerge Week,Incubation Duration,Inventoried,Inventoried Comments,Date Inventoried,Dead in Nest,Live in Nest,Empty Shells,Pipped Dead,Pipped Live,Whole,Damaged,Clutch Size,Hatching Success,Emergence Success,Emergence Rate,Binom Hatch Success,Binom Hatch Fail,Binom Emerge Success,Binom Emerge Fail,Additional Notes,Start,End,Duration,Buoy,Tide,Elevation,MHWtoDuneToe_Radians,MHWtoDuneToe_Degrees,MHWtoNest_Radians,MHWtoNest_Degrees,MSLtoNest_Radians,MSLtoNest_Degrees,Wave Exposure Proportion (Gen Eq),Wave Exposure Proportion (Dis Eq),MSL Elevation
2019,Cm,Tyndall Air Force Base,TAFB_2019_036,6/22/2019,173,25,30.07445,-85.64317,B,B,Yes,No,Yes,No,No,Ghost Crab,No,No,No,No,No,No,Yes,No,No,No,NA,NA,8/24/2019,236,34,63,Yes,,8/27/2019,1,0,56,2,0,65,0,123,0.455,0.447,0.982,56,67,55,68,,6/22/2019,8/24/2019,63,Pensacola,Apalachicola,1.732,0.0248,1.42,0.0269,1.54,0.0271,1.55,0.0163934,0.0150273,0.045
2019,Cm,Tyndall Air Force Base,TAFB_2019_037,6/7/2019,158,23,30.07444,-85.64279,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,No,No,No,No,No,NA,NA,8/12/2019,224,33,66,Yes,,8/15/2019,0,1,88,0,0,35,0,123,0.715,0.707,0.989,88,35,87,36,2 Dead hatchlings pulled out of nest by crab,6/7/2019,8/12/2019,66,Pensacola,Apalachicola,2.15,0.0284,1.63,0.0278,1.59,0.028,1.61,0.0068306,0.0068306,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_038,5/24/2019,144,21,30.07339,-85.64083,F,F,Yes,Yes,No,No,No,Ghost Crab,Yes,No,Yes,No,No,No,Yes,No,No,No,NA,NA,8/4/2019,216,32,72,Yes,,8/7/2019,0,0,6,5,0,78,42,131,0.046,0.046,1,6,125,6,125,roots,5/24/2019,8/4/2019,72,Pensacola,Apalachicola,1.379,0.0199,1.14,0.0188,1.08,0.0198,1.13,0.0423497,0.0355191,0.045
2019,Cm,Tyndall Air Force Base,TAFB_2019_039,7/27/2019,208,30,30.07226,-85.63867,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,9/29/2019,272,40,64,Yes,,10/2/2019,1,0,88,0,0,9,0,97,0.907,0.897,0.989,88,9,87,10,,7/27/2019,9/29/2019,64,Pensacola,Apalachicola,1.431,0.0318,1.82,0.0308,1.77,0.0316,1.81,0.0355191,0.0327869,0.045
2019,Cm,Tyndall Air Force Base,TAFB_2019_041,7/20/2019,201,29,30.06935,-85.63232,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,Yes,No,No,No,No,No,No,No,NA,NA,9/18/2019,261,38,60,Yes,,9/23/2019,0,1,35,0,0,63,6,104,0.337,0.327,0.971,35,69,34,70,"4 root damaged, 2 crab clipped eggs",7/20/2019,9/18/2019,60,Pensacola,Apalachicola,3.259,0.0336,1.92,0.0594,3.4,0.0554,3.17,0.0013661,0.0013661,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_042,6/22/2019,173,25,30.06897,-85.63153,B,B,Yes,NA,NA,No,No,Ghost Crab,Yes,No,No,No,No,No,Yes,No,No,No,NA,NA,8/24/2019,236,34,63,Yes,,8/27/2019,0,0,105,0,1,6,5,117,0.897,0.897,1,105,12,105,12,,6/22/2019,8/24/2019,63,Pensacola,Apalachicola,2.362,0.0355,2.04,0.0407,2.33,0.0396,2.27,0.0068306,0.0040984,0.045
2019,Cm,Tyndall Air Force Base,TAFB_2019_043,7/7/2019,188,28,30.06864,-85.63103,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,NA,9/6/2019,249,36,61,Yes,,9/10/2019,2,0,51,0,0,45,3,99,0,0,0,0,0,0,0,"1"""""""" sand accretion. 3 crab clipped eggs",7/7/2019,9/6/2019,61,Pensacola,Apalachicola,1.735,0.0375,2.15,0.0369,2.11,0.0376,2.15,0.0218579,0.0150273,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_044,5/31/2019,151,22,30.06796,-85.62984,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,Yes,Yes,No,No,No,NA,NA,8/9/2019,221,32,70,Yes,,8/12/2019,0,0,40,1,1,118,0,160,0.25,0.25,1,40,120,40,120,,5/31/2019,8/9/2019,70,Pensacola,Apalachicola,1.057,0.0335,1.92,0.0277,1.59,0.03,1.72,0.1557377,0.1065574,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_045,6/10/2019,161,24,30.06787,-85.62937,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/11/2019,223,33,62,Yes,,8/14/2019,0,0,67,2,0,14,0,83,0.807,0.807,1,67,16,67,16,,6/10/2019,8/11/2019,62,Pensacola,Apalachicola,1.381,0.032,1.83,0.0283,1.62,0.0296,1.7,0.0464481,0.034153,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_046,6/26/2019,177,26,30.0672,-85.6285,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/26/2019,9/8/2019,74,Pensacola,Apalachicola,0.498,0.0332,1.9,0.0303,1.73,0.0287,1.65,0.9535519,0.9289618,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_047,7/21/2019,202,30,30.06608,-85.62513,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,9/18/2019,261,38,59,Yes,,9/21/2019,0,0,102,0,0,2,0,104,0.981,0.981,1,102,2,102,2,,7/21/2019,9/18/2019,59,Pensacola,Apalachicola,2.318,0.0355,2.04,0.0437,2.5,0.0428,2.45,0.0122951,0.0068306,0.045
2019,Cm,Tyndall Air Force Base,TAFB_2019_048,8/5/2019,217,32,30.0632,-85.62087,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/21/2019,0,0,0,0,0,98,0,98,0,0,0,0,98,0,98,,8/5/2019,10/21/2019,77,Pensacola,Apalachicola,-0.118,0.0219,1.25,0.0455,2.61,0.0528,3.03,1,1,0.045
2019,Cm,Tyndall Air Force Base,TAFB_2019_050,8/17/2019,229,33,30.06079,-85.61526,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,Yes,,11/5/2019,0,0,0,0,0,96,1,97,0,0,0,0,97,0,97,,8/17/2019,11/5/2019,80,Pensacola,Apalachicola,0.514,0.0245,1.4,0.0261,1.5,0.0166,0.95,0.9043716,0.897541,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_051,7/21/2019,202,30,30.05808,-85.61005,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/4/2019,0,0,0,0,0,87,0,87,0,0,0,0,87,0,87,,7/21/2019,10/4/2019,75,Pensacola,Apalachicola,0.519,0.0102,0.59,0.0077,0.44,0.0086,0.49,0.8961748,0.9330601,0.045
2019,Cm,Tyndall Air Force Base,TAFB_2019_052,6/28/2019,179,26,30.05645,-85.60746,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/28/2019,9/10/2019,74,Pensacola,Apalachicola,0.861,0.0029,0.17,0.0434,2.49,0.0401,2.3,0.1284153,0.2131148,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_053,5/12/2019,132,20,30.05599,-85.6059,B,B,Yes,Yes,No,No,No,Ghost Crab,No,No,No,No,No,No,Yes,No,No,No,NA,NA,7/27/2019,208,30,76,Yes,,8/1/2019,0,0,77,0,0,7,0,84,0.917,0.917,1,77,7,77,7,10 +  eggs taken by ghost crab,5/12/2019,7/27/2019,76,Pensacola,Apalachicola,0.681,0.0086,0.49,0.0093,0.53,0.0107,0.61,0.5177596,0.5928962,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_054,6/14/2019,165,24,30.05582,-85.60587,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/30/2019,0,0,0,0,0,99,0,99,0,0,0,0,99,0,99,,6/14/2019,8/30/2019,77,Pensacola,Apalachicola,0.711,0.0092,0.53,0.0154,0.88,0.0157,0.9,0.6229508,0.6898907,0.045
2019,Cm,Tyndall Air Force Base,TAFB_2019_055,7/21/2019,202,30,30.05421,-85.60277,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,9/25/2019,268,39,66,Yes,,9/30/2019,0,4,81,0,0,74,0,155,0.523,0.497,0.951,81,74,77,78,,7/21/2019,9/25/2019,66,Pensacola,Apalachicola,0.843,0.0319,1.83,0.0825,4.73,0.0469,2.68,0.2732241,0.3155738,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_056,6/7/2019,158,23,30.05094,-85.59754,F,F,Yes,NA,NA,NA,NA,Unknown,NA,No,No,No,No,No,Yes,No,No,Yes,No,NA,8/15/2019,227,33,69,Yes,,8/18/2019,0,0,32,0,0,96,8,136,0.235,0.235,1,32,104,32,104,,6/7/2019,8/15/2019,69,Pensacola,Apalachicola,0.371,0.0062,0.36,0.0145,0.83,0.005,0.29,1,1,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_057,6/22/2019,173,25,30.03873,-85.58312,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/22/2019,9/4/2019,74,Pensacola,Apalachicola,0.068,0.0346,1.98,0.01,0.57,0.0164,0.94,1,1,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_058,7/8/2019,189,28,30.03699,-85.58048,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,Yes,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,7/8/2019,9/20/2019,74,Pensacola,Apalachicola,1.211,0.0233,1.34,0.0238,1.36,0.0243,1.39,0.0601093,0.057377,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_059,6/5/2019,156,23,30.03541,-85.579,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/5/2019,8/18/2019,74,Pensacola,Apalachicola,0.977,0.0231,1.32,0.0252,1.44,0.0275,1.58,0.1420765,0.1461749,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_060,7/24/2019,205,30,30.0328,-85.57573,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,9/17/2019,260,38,55,Yes,,9/20/2019,0,0,40,0,0,6,0,46,0.87,0.87,1,40,6,40,6,,7/24/2019,9/17/2019,55,Pensacola,Apalachicola,1.702,0.0399,2.29,0.0196,1.12,0.0207,1.19,0.0218579,0.0163934,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_061,6/10/2019,161,24,30.02237,-85.56416,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/10/2019,8/23/2019,74,Pensacola,Apalachicola,0.843,0.0059,0.34,0.0043,0.24,0.0083,0.47,0.1857924,0.2377049,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_062,5/19/2019,139,21,30.0201,-85.56231,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,5/19/2019,8/1/2019,74,Pensacola,Apalachicola,0.732,0.0094,0.54,0.014,0.8,0.0147,0.84,0.4275956,0.5314208,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_063,6/30/2019,181,27,30.01817,-85.55994,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/15/2019,0,0,0,0,0,59,0,59,0,0,0,0,59,0,59,"7"""""""" Accretion",6/30/2019,9/15/2019,77,Pensacola,Apalachicola,0.739,0.0129,0.74,0.0114,0.65,0.0136,0.78,0.465847,0.5095628,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_065,7/10/2019,191,28,30.01381,-85.55524,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/25/2019,0,0,0,0,0,79,0,79,0,0,0,0,79,0,79,,7/10/2019,9/25/2019,77,Pensacola,Apalachicola,1.955,0.014,0.8,0.015,0.86,0.0153,0.87,0.0204918,0.0218579,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_066,6/5/2019,156,23,30.01334,-85.5548,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/5/2019,8/18/2019,74,Pensacola,Apalachicola,1.455,0.0121,0.69,0.0119,0.68,0.012,0.69,0.0273224,0.0300546,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_067,6/19/2019,170,25,30.01363,-85.55477,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,No,Yes,No,No,No,NA,NA,8/23/2019,235,34,65,Yes,,8/26/2019,0,0,107,0,0,5,0,112,0.955,0.955,1,107,5,107,5,,6/19/2019,8/23/2019,65,Pensacola,Apalachicola,1.581,0.0118,0.68,0.01,0.57,0.0106,0.6,0.0218579,0.0245902,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_068,5/27/2019,147,22,30.01239,-85.55332,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,5/27/2019,8/9/2019,74,Pensacola,Apalachicola,1.587,0.0218,1.25,0.0103,0.59,0.0112,0.64,0.0218579,0.0218579,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_069,6/5/2019,156,23,30.01108,-85.55161,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/5/2019,8/18/2019,74,Pensacola,Apalachicola,1.675,0.0145,0.83,0.0115,0.66,0.0121,0.7,0.0382514,0.0409836,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_070,6/5/2019,156,23,30.0098,-85.55022,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/5/2019,8/18/2019,74,Pensacola,Apalachicola,1.822,0.0263,1.51,0.0168,0.96,0.0167,0.95,0.0150273,0.0122951,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_071,7/21/2019,202,30,30.00578,-85.54393,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/5/2019,0,0,0,0,0,78,0,78,0,0,0,0,78,0,78,,7/21/2019,10/5/2019,76,Pensacola,Apalachicola,1.321,0.0185,1.06,0.0085,0.48,0.0092,0.53,0.0355191,0.0409836,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_072,7/3/2019,184,27,30.00498,-85.54334,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/22/2019,234,34,50,Yes,,8/25/2019,0,1,173,0,0,5,0,178,0.972,0.966,0.994,173,5,172,6,,7/3/2019,8/22/2019,50,Pensacola,Apalachicola,1.23,0.0147,0.84,0.0147,0.84,0.0156,0.89,0.0478142,0.0546448,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_073,6/5/2019,156,23,30.00377,-85.53943,F,F,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/5/2019,8/18/2019,74,Pensacola,Apalachicola,-0.115,0.0203,1.16,0.0274,1.57,0.0234,1.34,1,1,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_074,6/2/2019,153,23,29.99728,-85.53071,E,E,Yes,Yes,No,NA,NA,Unknown,NA,No,No,No,No,No,No,Yes,Yes,No,No,NA,NA,NA,NA,NA,Yes,,8/6/2019,0,0,0,0,0,111,0,111,0,0,0,0,0,0,0,,6/2/2019,8/6/2019,65,Pensacola,Apalachicola,1.247,0.0078,0.45,0.0166,0.95,0.0186,1.06,0.0355191,0.0478142,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_075,7/26/2019,207,30,29.98071,-85.51689,A,A,Yes,Yes,No,No,Yes,Canid (Coyote),NA,Yes,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,No,Complete Predation,NA,NA,NA,NA,NA,NA,NA,68,NA,0,0,0,0,0,0,0,,7/26/2019,10/8/2019,74,Pensacola,Apalachicola,2.092,0.0062,0.35,0.0129,0.74,0.0111,0.64,0.0013661,0.0040984,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_076,5/27/2019,147,22,29.98038,-85.51672,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,5/27/2019,8/9/2019,74,Pensacola,Apalachicola,1.54,0.0073,0.42,0.0106,0.61,0.0089,0.51,0.045082,0.057377,0.045
2019,Cm,Tyndall Air Force Base,TAFB_2019_077,8/16/2019,228,33,29.97946,-85.51571,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,10/17/2019,290,42,62,Yes,,10/30/2019,0,0,99,0,0,27,0,126,0.786,0.786,1,99,27,99,27,,8/16/2019,10/17/2019,62,Pensacola,Apalachicola,2.196,0.0098,0.56,0.013,0.74,0.014,0.8,0.0040984,0.0068306,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_078,6/30/2019,181,27,29.97767,-85.51425,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/30/2019,9/12/2019,74,Pensacola,Apalachicola,2.893,0.0147,0.84,0.021,1.21,0.0223,1.28,0.0013661,0.0013661,0.045
2019,Cm,Tyndall Air Force Base,TAFB_2019_079,7/8/2019,189,28,29.9775,-85.51342,A,A,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,9/5/2019,248,36,59,Yes,,9/9/2019,0,3,116,0,0,1,0,117,0.991,0.966,0.974,116,1,113,4,,7/8/2019,9/5/2019,59,Pensacola,Apalachicola,2.663,0.0113,0.64,0.0138,0.79,0.0141,0.81,0.0040984,0.0040984,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_080,7/7/2019,188,28,29.97638,-85.51262,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,Yes,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,7/7/2019,9/19/2019,74,Pensacola,Apalachicola,1.574,0.0192,1.1,0.0093,0.53,0.0099,0.57,0.0245902,0.023224,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_081,5/22/2019,142,21,29.97622,-85.51229,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/7/2019,0,0,0,0,0,52,0,52,0,0,0,0,52,0,52,Some Partially developed,5/22/2019,8/7/2019,77,Pensacola,Apalachicola,1.993,0.0198,1.13,0.0104,0.59,0.0115,0.66,0.0068306,0.0054645,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_082,7/1/2019,182,27,29.97547,-85.5112,B,B,Yes,NA,NA,No,No,Ghost Crab,Yes,No,No,No,No,Yes,Yes,No,No,No,NA,NA,8/30/2019,242,35,60,Yes,,9/3/2019,0,1,3,0,0,103,0,106,0.028,0.019,0.667,3,103,2,104,,7/1/2019,8/30/2019,60,Pensacola,Apalachicola,2.244,0.0129,0.74,0.0126,0.72,0.0125,0.71,0.0040984,0.0068306,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_083,6/30/2019,181,27,29.97519,-85.51111,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/30/2019,9/12/2019,74,Pensacola,Apalachicola,1.717,0.008,0.46,0.0096,0.55,0.0107,0.61,0.0122951,0.0163934,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_084,7/1/2019,182,27,29.97506,-85.51083,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,8/24/2019,236,34,54,Yes,,8/27/2019,0,0,103,0,0,19,0,122,0.844,0.844,1,103,19,103,19,Disorientation - 50%- some eggs had blue/ purple mold on shells ,7/1/2019,8/24/2019,54,Pensacola,Apalachicola,3.291,0.012,0.69,0.0203,1.16,0.0204,1.17,0.0013661,0.0013661,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_085,7/10/2019,191,28,29.97371,-85.50962,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,Yes,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,7/10/2019,9/22/2019,74,Pensacola,Apalachicola,1.314,0.0106,0.61,0.0106,0.61,0.0112,0.64,0.0314208,0.0355191,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_086,5/27/2019,147,22,29.97329,-85.50907,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,5/27/2019,8/9/2019,74,Pensacola,Apalachicola,1.436,0.0213,1.22,0.0107,0.61,0.0117,0.67,0.045082,0.0300546,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_087,6/24/2019,175,26,29.97289,-85.50824,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,8/29/2019,241,35,66,Yes,,9/1/2019,0,0,4,0,0,68,0,72,0.056,0.056,1,4,68,4,68,,6/24/2019,8/29/2019,66,Pensacola,Apalachicola,1.294,0.0353,2.02,0.0084,0.48,0.0092,0.53,0.0765027,0.0478142,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_088,6/26/2019,177,26,29.97227,-85.50762,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/26/2019,9/8/2019,74,Pensacola,Apalachicola,1.001,0.0329,1.89,0.0076,0.43,0.0078,0.45,0.2759563,0.1461749,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_089,6/5/2019,156,23,29.97097,-85.5057,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/19/2019,0,0,0,0,0,116,0,116,0,0,0,0,116,0,116,,6/5/2019,8/19/2019,75,Pensacola,Apalachicola,1.335,0.035,2,0.0109,0.62,0.0112,0.64,0.0601093,0.0368852,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_091,6/15/2019,166,24,29.96763,-85.50072,B,B,Yes,NA,NA,No,No,Ghost Crab,Yes,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/30/2019,0,0,0,0,0,79,3,82,0,0,0,0,82,0,82,"4"""""""" Accretion",6/15/2019,8/30/2019,76,Pensacola,Apalachicola,2.229,0.0565,3.24,0.0318,1.82,0.0324,1.86,0.0150273,0.0068306,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_092,5/15/2019,135,20,29.96681,-85.49976,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,5/15/2019,7/28/2019,74,Pensacola,Apalachicola,2.193,0.0651,3.73,0.0594,3.4,0.0509,2.92,0.023224,0.0068306,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_093,6/21/2019,172,25,29.96412,-85.49522,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/21/2019,9/3/2019,74,Pensacola,Apalachicola,1.865,0.05,2.86,0.0447,2.56,0.0442,2.53,0.0218579,0.010929,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_094,7/5/2019,186,27,29.96349,-85.49446,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/5/2019,9/17/2019,74,Pensacola,Apalachicola,1.079,0.0374,2.14,0.0402,2.3,0.0388,2.22,0.1297814,0.0887978,0.045
2019,Cc,Tyndall Air Force Base,TAFB_2019_095,7/9/2019,190,28,29.96376,-85.49442,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,NA,0,0,0,0,0,67,0,67,0,0,0,0,67,0,67,,7/9/2019,9/21/2019,74,Pensacola,Apalachicola,2.011,0.0389,2.23,0.0378,2.16,0.0367,2.1,0.0122951,0.0068306,0.045
